,paper_id,title,primary_area,keywords,reviewer_id,rating,soundness,presentation,contribution,confidence,review_number,decision
4488,iF7MnXnxRw,"Understanding the Differences in Foundation Models: Attention, State  Space Models, and Recurrent Neural Networks",deep_learning_architectures,"['deep learning architectures', 'softmax attention', 'linear attention', 'state space models', 'recurrent neural networks', 'dynamical system models']",Reviewer_GS8T,6,3,2,2,4,2,Accept (poster)
4489,iF7MnXnxRw,"Understanding the Differences in Foundation Models: Attention, State  Space Models, and Recurrent Neural Networks",deep_learning_architectures,"['deep learning architectures', 'softmax attention', 'linear attention', 'state space models', 'recurrent neural networks', 'dynamical system models']",Reviewer_US2F,5,2,3,3,3,3,Accept (poster)
4490,iF7MnXnxRw,"Understanding the Differences in Foundation Models: Attention, State  Space Models, and Recurrent Neural Networks",deep_learning_architectures,"['deep learning architectures', 'softmax attention', 'linear attention', 'state space models', 'recurrent neural networks', 'dynamical system models']",Reviewer_BcKL,7,3,3,3,3,4,Accept (poster)
4491,iEsyRsg6t1,Causal Effect Identification in a Sub-Population with Latent Variables,causal_inference,"['Causal Effect Identification', 'Selection Bias', 'Latent Variables']",Reviewer_YSpJ,6,3,2,3,3,1,Accept (poster)
4492,iEsyRsg6t1,Causal Effect Identification in a Sub-Population with Latent Variables,causal_inference,"['Causal Effect Identification', 'Selection Bias', 'Latent Variables']",Reviewer_4gRi,7,3,3,3,3,2,Accept (poster)
4493,iEsyRsg6t1,Causal Effect Identification in a Sub-Population with Latent Variables,causal_inference,"['Causal Effect Identification', 'Selection Bias', 'Latent Variables']",Reviewer_APnQ,7,3,3,3,2,3,Accept (poster)
4494,iEsyRsg6t1,Causal Effect Identification in a Sub-Population with Latent Variables,causal_inference,"['Causal Effect Identification', 'Selection Bias', 'Latent Variables']",Reviewer_rYoX,7,3,4,4,3,4,Accept (poster)
4495,iEeiZlTbts,No Regrets: Investigating and Improving Regret Approximations for Curriculum Discovery,reinforcement_learning,"['MARL', 'UED', 'Robotics']",Reviewer_ycoo,5,2,1,3,4,1,Accept (poster)
4496,iEeiZlTbts,No Regrets: Investigating and Improving Regret Approximations for Curriculum Discovery,reinforcement_learning,"['MARL', 'UED', 'Robotics']",Reviewer_Ns9r,7,3,3,3,3,2,Accept (poster)
4497,iEeiZlTbts,No Regrets: Investigating and Improving Regret Approximations for Curriculum Discovery,reinforcement_learning,"['MARL', 'UED', 'Robotics']",Reviewer_gAKk,7,3,3,3,4,3,Accept (poster)
4498,iEeiZlTbts,No Regrets: Investigating and Improving Regret Approximations for Curriculum Discovery,reinforcement_learning,"['MARL', 'UED', 'Robotics']",Reviewer_Su34,7,3,3,3,5,4,Accept (poster)
4499,iD18l6prA7,$C^2M^3$: Cycle-Consistent Multi-Model Merging,deep_learning_architectures,"['model merging', 'linear mode connectivity', 'deep learning']",Reviewer_mu2n,7,3,3,3,3,1,Accept (poster)
4500,iD18l6prA7,$C^2M^3$: Cycle-Consistent Multi-Model Merging,deep_learning_architectures,"['model merging', 'linear mode connectivity', 'deep learning']",Reviewer_TBfo,6,4,3,3,4,2,Accept (poster)
4501,iD18l6prA7,$C^2M^3$: Cycle-Consistent Multi-Model Merging,deep_learning_architectures,"['model merging', 'linear mode connectivity', 'deep learning']",Reviewer_dfjE,5,2,2,3,2,3,Accept (poster)
4502,iChQIJtjHB,S-SOS: Stochastic Sum-Of-Squares for Parametric Polynomial Optimization,optimization,"['convex optimization', 'semidefinite programming', 'sum-of-squares', 'uncertainty quantification', 'polynomial optimization']",Reviewer_iKyk,5,3,2,2,3,1,Accept (poster)
4503,iChQIJtjHB,S-SOS: Stochastic Sum-Of-Squares for Parametric Polynomial Optimization,optimization,"['convex optimization', 'semidefinite programming', 'sum-of-squares', 'uncertainty quantification', 'polynomial optimization']",Reviewer_Dyr8,7,3,3,3,4,2,Accept (poster)
4504,iChQIJtjHB,S-SOS: Stochastic Sum-Of-Squares for Parametric Polynomial Optimization,optimization,"['convex optimization', 'semidefinite programming', 'sum-of-squares', 'uncertainty quantification', 'polynomial optimization']",Reviewer_Cxce,6,3,3,3,2,3,Accept (poster)
4505,iChQIJtjHB,S-SOS: Stochastic Sum-Of-Squares for Parametric Polynomial Optimization,optimization,"['convex optimization', 'semidefinite programming', 'sum-of-squares', 'uncertainty quantification', 'polynomial optimization']",Reviewer_pRMv,3,3,2,2,4,4,Accept (poster)
4506,iChQIJtjHB,S-SOS: Stochastic Sum-Of-Squares for Parametric Polynomial Optimization,optimization,"['convex optimization', 'semidefinite programming', 'sum-of-squares', 'uncertainty quantification', 'polynomial optimization']",Reviewer_MyRu,6,3,2,3,3,5,Accept (poster)
4507,iC869BBmc5,ProEdit: Simple Progression is All You Need for High-Quality 3D Scene Editing,generative_models,"['3D Scene Editing', 'Diffusion Model', '3D Gaussian Splatting']",Reviewer_PcMD,6,3,3,3,4,1,Accept (poster)
4508,iC869BBmc5,ProEdit: Simple Progression is All You Need for High-Quality 3D Scene Editing,generative_models,"['3D Scene Editing', 'Diffusion Model', '3D Gaussian Splatting']",Reviewer_49ym,6,2,3,3,4,2,Accept (poster)
4509,iC869BBmc5,ProEdit: Simple Progression is All You Need for High-Quality 3D Scene Editing,generative_models,"['3D Scene Editing', 'Diffusion Model', '3D Gaussian Splatting']",Reviewer_Mz9K,6,3,3,3,5,3,Accept (poster)
4510,iBZSOh027z,Similarity-Navigated Conformal Prediction for Graph Neural Networks,graph_neural_networks,"['Graph Neural Networks', 'Node Classification', 'Conformal Prediction', 'Uncertainty Estimation']",Reviewer_xCn2,6,3,3,2,2,1,Accept (poster)
4511,iBZSOh027z,Similarity-Navigated Conformal Prediction for Graph Neural Networks,graph_neural_networks,"['Graph Neural Networks', 'Node Classification', 'Conformal Prediction', 'Uncertainty Estimation']",Reviewer_3cJc,6,3,3,3,3,2,Accept (poster)
4512,iBZSOh027z,Similarity-Navigated Conformal Prediction for Graph Neural Networks,graph_neural_networks,"['Graph Neural Networks', 'Node Classification', 'Conformal Prediction', 'Uncertainty Estimation']",Reviewer_aWFN,6,2,3,2,5,3,Accept (poster)
4513,iBZSOh027z,Similarity-Navigated Conformal Prediction for Graph Neural Networks,graph_neural_networks,"['Graph Neural Networks', 'Node Classification', 'Conformal Prediction', 'Uncertainty Estimation']",Reviewer_8yy7,7,3,3,3,3,4,Accept (poster)
4514,iAkhPz7Qt3,Scaling Retrieval-Based Language Models with a Trillion-Token Datastore,natural_language_processing,"['retrieval-augmented language model', 'scaling', 'trillion-token datastore', 'RAG']",Reviewer_AKfc,6,3,4,3,4,1,Accept (poster)
4515,iAkhPz7Qt3,Scaling Retrieval-Based Language Models with a Trillion-Token Datastore,natural_language_processing,"['retrieval-augmented language model', 'scaling', 'trillion-token datastore', 'RAG']",Reviewer_vyTD,6,3,4,2,4,2,Accept (poster)
4516,iAkhPz7Qt3,Scaling Retrieval-Based Language Models with a Trillion-Token Datastore,natural_language_processing,"['retrieval-augmented language model', 'scaling', 'trillion-token datastore', 'RAG']",Reviewer_omwP,7,3,4,3,3,3,Accept (poster)
4517,iAkhPz7Qt3,Scaling Retrieval-Based Language Models with a Trillion-Token Datastore,natural_language_processing,"['retrieval-augmented language model', 'scaling', 'trillion-token datastore', 'RAG']",Reviewer_TsAT,7,4,4,3,3,4,Accept (poster)
4518,iAkhPz7Qt3,Scaling Retrieval-Based Language Models with a Trillion-Token Datastore,natural_language_processing,"['retrieval-augmented language model', 'scaling', 'trillion-token datastore', 'RAG']",Reviewer_cEKQ,7,4,4,2,4,5,Accept (poster)
4519,iAkhPz7Qt3,Scaling Retrieval-Based Language Models with a Trillion-Token Datastore,natural_language_processing,"['retrieval-augmented language model', 'scaling', 'trillion-token datastore', 'RAG']",Reviewer_F6AB,5,2,3,3,4,6,Accept (poster)
4520,i9QpRjUAhv,HiCo: Hierarchical Controllable Diffusion Model for Layout-to-image Generation,generative_models,"['Text to Image', 'Latent Diffusion Model', 'Layout to Image']",Reviewer_6Tmf,5,2,2,2,5,1,Accept (poster)
4521,i9QpRjUAhv,HiCo: Hierarchical Controllable Diffusion Model for Layout-to-image Generation,generative_models,"['Text to Image', 'Latent Diffusion Model', 'Layout to Image']",Reviewer_iE3j,7,4,3,4,5,2,Accept (poster)
4522,i9QpRjUAhv,HiCo: Hierarchical Controllable Diffusion Model for Layout-to-image Generation,generative_models,"['Text to Image', 'Latent Diffusion Model', 'Layout to Image']",Reviewer_72RR,6,2,3,3,4,3,Accept (poster)
4523,i8LoWBJf7j,Interpretable Lightweight Transformer via Unrolling of Learned Graph Smoothness Priors,optimization,"['Algorithm Unrolling', 'Graph Smoothness Prior', 'White-box Transformer']",Reviewer_rsiC,7,4,4,3,5,1,Accept (poster)
4524,i8LoWBJf7j,Interpretable Lightweight Transformer via Unrolling of Learned Graph Smoothness Priors,optimization,"['Algorithm Unrolling', 'Graph Smoothness Prior', 'White-box Transformer']",Reviewer_1kQ9,6,3,2,2,3,2,Accept (poster)
4525,i8LoWBJf7j,Interpretable Lightweight Transformer via Unrolling of Learned Graph Smoothness Priors,optimization,"['Algorithm Unrolling', 'Graph Smoothness Prior', 'White-box Transformer']",Reviewer_oH21,6,3,3,3,2,3,Accept (poster)
4526,i8JaxY7tDI,$\textit{Read-ME}$: Refactorizing LLMs as Router-Decoupled Mixture of Experts with System Co-Design,deep_learning_architectures,"['MoE', 'Machine Learning', 'Efficient Inference', 'Mixture-of-experts', 'LLM', 'MoE Inference', 'Efficient serving', 'LLM serving']",Reviewer_AX77,4,3,3,2,4,1,Accept (poster)
4527,i8JaxY7tDI,$\textit{Read-ME}$: Refactorizing LLMs as Router-Decoupled Mixture of Experts with System Co-Design,deep_learning_architectures,"['MoE', 'Machine Learning', 'Efficient Inference', 'Mixture-of-experts', 'LLM', 'MoE Inference', 'Efficient serving', 'LLM serving']",Reviewer_EGvf,7,3,3,3,4,2,Accept (poster)
4528,i8JaxY7tDI,$\textit{Read-ME}$: Refactorizing LLMs as Router-Decoupled Mixture of Experts with System Co-Design,deep_learning_architectures,"['MoE', 'Machine Learning', 'Efficient Inference', 'Mixture-of-experts', 'LLM', 'MoE Inference', 'Efficient serving', 'LLM serving']",Reviewer_ZdPD,7,3,4,3,4,3,Accept (poster)
4529,i8JaxY7tDI,$\textit{Read-ME}$: Refactorizing LLMs as Router-Decoupled Mixture of Experts with System Co-Design,deep_learning_architectures,"['MoE', 'Machine Learning', 'Efficient Inference', 'Mixture-of-experts', 'LLM', 'MoE Inference', 'Efficient serving', 'LLM serving']",Reviewer_wHVe,6,3,3,3,3,4,Accept (poster)
4530,i816TeqgVh,SkiLD: Unsupervised Skill Discovery Guided by Factor Interactions,reinforcement_learning,['unsupervised skill discovery'],Reviewer_WEDj,6,3,2,3,3,1,Accept (poster)
4531,i816TeqgVh,SkiLD: Unsupervised Skill Discovery Guided by Factor Interactions,reinforcement_learning,['unsupervised skill discovery'],Reviewer_c2kz,5,2,3,2,4,2,Accept (poster)
4532,i816TeqgVh,SkiLD: Unsupervised Skill Discovery Guided by Factor Interactions,reinforcement_learning,['unsupervised skill discovery'],Reviewer_jfpH,8,4,4,3,4,3,Accept (poster)
4533,i816TeqgVh,SkiLD: Unsupervised Skill Discovery Guided by Factor Interactions,reinforcement_learning,['unsupervised skill discovery'],Reviewer_dKfG,5,3,3,3,4,4,Accept (poster)
4534,i6BBclCymR,How to Use Diffusion Priors under Sparse Views?,machine_vision,"['Novel View Synthesis', 'Sparse View', 'Diffusion Model', '3D Gaussian Splatting']",Reviewer_y1nW,6,3,3,2,3,1,Accept (poster)
4535,i6BBclCymR,How to Use Diffusion Priors under Sparse Views?,machine_vision,"['Novel View Synthesis', 'Sparse View', 'Diffusion Model', '3D Gaussian Splatting']",Reviewer_Ky7s,5,3,3,3,3,2,Accept (poster)
4536,i6BBclCymR,How to Use Diffusion Priors under Sparse Views?,machine_vision,"['Novel View Synthesis', 'Sparse View', 'Diffusion Model', '3D Gaussian Splatting']",Reviewer_xf5Q,6,3,3,3,3,3,Accept (poster)
4537,i5PoejmWoC,Causal language modeling can elicit search and reasoning capabilities on logic puzzles,generative_models,"['reasoning', 'search', 'planning', 'sudoku', 'world model', 'transformers']",Reviewer_Uxpn,8,3,4,3,4,1,Accept (poster)
4538,i5PoejmWoC,Causal language modeling can elicit search and reasoning capabilities on logic puzzles,generative_models,"['reasoning', 'search', 'planning', 'sudoku', 'world model', 'transformers']",Reviewer_Qf5M,5,2,2,2,3,2,Accept (poster)
4539,i5PoejmWoC,Causal language modeling can elicit search and reasoning capabilities on logic puzzles,generative_models,"['reasoning', 'search', 'planning', 'sudoku', 'world model', 'transformers']",Reviewer_xEc8,5,3,3,2,4,3,Accept (poster)
4540,i5PoejmWoC,Causal language modeling can elicit search and reasoning capabilities on logic puzzles,generative_models,"['reasoning', 'search', 'planning', 'sudoku', 'world model', 'transformers']",Reviewer_W1Mz,7,2,2,3,3,4,Accept (poster)
4541,i4jZ6fCDdy,Learning to Predict Structural Vibrations,machine_learning_for_physical_sciences,"['Vibrations', 'Engineering', 'Acoustics', 'Vibroacoustics', 'Surrogate Modeling']",Reviewer_75jo,5,3,3,2,4,1,Accept (poster)
4542,i4jZ6fCDdy,Learning to Predict Structural Vibrations,machine_learning_for_physical_sciences,"['Vibrations', 'Engineering', 'Acoustics', 'Vibroacoustics', 'Surrogate Modeling']",Reviewer_YeHT,5,3,2,2,5,2,Accept (poster)
4543,i4jZ6fCDdy,Learning to Predict Structural Vibrations,machine_learning_for_physical_sciences,"['Vibrations', 'Engineering', 'Acoustics', 'Vibroacoustics', 'Surrogate Modeling']",Reviewer_ifbc,7,3,3,3,3,3,Accept (poster)
4544,i4jZ6fCDdy,Learning to Predict Structural Vibrations,machine_learning_for_physical_sciences,"['Vibrations', 'Engineering', 'Acoustics', 'Vibroacoustics', 'Surrogate Modeling']",Reviewer_1y6b,7,3,3,3,5,4,Accept (poster)
4545,i4gqCM1r3z,Reconstruction Attacks on Machine Unlearning: Simple Models are Vulnerable,privacy,"['machine unlearning', 'reconstruction attack']",Reviewer_zg9a,4,2,3,2,4,1,Accept (poster)
4546,i4gqCM1r3z,Reconstruction Attacks on Machine Unlearning: Simple Models are Vulnerable,privacy,"['machine unlearning', 'reconstruction attack']",Reviewer_YZsT,6,4,4,2,5,2,Accept (poster)
4547,i4gqCM1r3z,Reconstruction Attacks on Machine Unlearning: Simple Models are Vulnerable,privacy,"['machine unlearning', 'reconstruction attack']",Reviewer_VcL6,6,3,2,3,3,3,Accept (poster)
4548,i4gqCM1r3z,Reconstruction Attacks on Machine Unlearning: Simple Models are Vulnerable,privacy,"['machine unlearning', 'reconstruction attack']",Reviewer_b41V,5,2,3,3,3,4,Accept (poster)
4549,i4MutM2TZb,Pre-trained Large Language Models Use Fourier Features to Compute Addition,interpretability_and_explainability,"['large language models', 'arithmetic task', 'Fourier analysis']",Reviewer_mHEL,5,2,3,2,3,1,Accept (poster)
4550,i4MutM2TZb,Pre-trained Large Language Models Use Fourier Features to Compute Addition,interpretability_and_explainability,"['large language models', 'arithmetic task', 'Fourier analysis']",Reviewer_wYe3,6,3,3,3,4,2,Accept (poster)
4551,i4MutM2TZb,Pre-trained Large Language Models Use Fourier Features to Compute Addition,interpretability_and_explainability,"['large language models', 'arithmetic task', 'Fourier analysis']",Reviewer_XwiY,7,3,4,3,4,3,Accept (poster)
4552,i4MutM2TZb,Pre-trained Large Language Models Use Fourier Features to Compute Addition,interpretability_and_explainability,"['large language models', 'arithmetic task', 'Fourier analysis']",Reviewer_YRn2,7,3,4,3,3,4,Accept (poster)
4553,i3me9bCSCy,Set-based Neural Network Encoding Without Weight Tying,deep_learning_architectures,['Neural Network Encoding'],Reviewer_uB2K,6,4,2,3,4,1,Accept (poster)
4554,i3me9bCSCy,Set-based Neural Network Encoding Without Weight Tying,deep_learning_architectures,['Neural Network Encoding'],Reviewer_EgRw,7,3,2,3,4,2,Accept (poster)
4555,i3me9bCSCy,Set-based Neural Network Encoding Without Weight Tying,deep_learning_architectures,['Neural Network Encoding'],Reviewer_nYWS,6,3,3,3,3,3,Accept (poster)
4556,i3me9bCSCy,Set-based Neural Network Encoding Without Weight Tying,deep_learning_architectures,['Neural Network Encoding'],Reviewer_bv1s,4,2,2,2,4,4,Accept (poster)
4557,i2oacRDF5L,Belief-State Query Policies for User-Aligned POMDPs,reinforcement_learning,"['POMDPs', 'sequential decision making', 'user-preferences in POMDPs']",Reviewer_Mo3a,5,3,2,3,2,1,Accept (poster)
4558,i2oacRDF5L,Belief-State Query Policies for User-Aligned POMDPs,reinforcement_learning,"['POMDPs', 'sequential decision making', 'user-preferences in POMDPs']",Reviewer_aWyU,6,3,2,2,3,2,Accept (poster)
4559,i2oacRDF5L,Belief-State Query Policies for User-Aligned POMDPs,reinforcement_learning,"['POMDPs', 'sequential decision making', 'user-preferences in POMDPs']",Reviewer_NodM,6,3,2,3,4,3,Accept (poster)
4560,i2oacRDF5L,Belief-State Query Policies for User-Aligned POMDPs,reinforcement_learning,"['POMDPs', 'sequential decision making', 'user-preferences in POMDPs']",Reviewer_isnx,7,4,2,3,3,4,Accept (poster)
4561,i1xjK5a0X8,PCP-MAE: Learning to Predict Centers for Point Masked Autoencoders,machine_vision,"['Self-supervised Learning', 'Point Cloud', 'Transfer Learning', 'Masked Autoencoders']",Reviewer_rD3v,6,3,3,4,4,1,Accept (spotlight)
4562,i1xjK5a0X8,PCP-MAE: Learning to Predict Centers for Point Masked Autoencoders,machine_vision,"['Self-supervised Learning', 'Point Cloud', 'Transfer Learning', 'Masked Autoencoders']",Reviewer_GmbZ,4,3,3,2,5,2,Accept (spotlight)
4563,i1xjK5a0X8,PCP-MAE: Learning to Predict Centers for Point Masked Autoencoders,machine_vision,"['Self-supervised Learning', 'Point Cloud', 'Transfer Learning', 'Masked Autoencoders']",Reviewer_DT8p,4,3,4,3,5,3,Accept (spotlight)
