,paper_id,rating,decision,theta_mean,theta_lower50,theta_upper50,theta_lower95,theta_upper95
2061,BI2int5SAC,"[5, 5, 8, 5]",Accept (Poster),4.600383,3.987775981426239,5.3528783321380615,5.963261282444,6.3199099659919735
2062,BINwUtUGuq,"[3, 6, 6, 6]",Reject,4.313849,3.78323233127594,5.027570009231567,5.5490027427673345,5.957875716686249
2063,BJ9mzoSeu1,"[6, 5, 5, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2064,BJfIDS5LsS,"[3, 1, 3, 3]",Withdrawn,2.2493498,1.9458217024803162,2.615500807762146,2.9974044024944306,3.2781222283840177
2065,BKGM8fyFIo,"[6, 6, 5, 3]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
2066,BKSeNw2HIr,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
2067,BL4WBIfyrz,"[8, 8, 8, 6]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
2068,BLWaTeucYX,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
2069,BLg4PeBqsV,"[6, 3, 5]",Reject,3.6010108,2.9947991371154785,4.383097052574158,4.97244713306427,5.36416095495224
2070,BLvCdxAi8W,"[6, 3, 3, 5]",Withdrawn,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
2071,BM9qfolt6p,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
2072,BMWOw3xhUQ,"[3, 5, 1, 6]",Reject,2.712793,2.05312716960907,3.492274761199951,4.245949804782868,4.731340968608857
2073,BMfHO2lXGe,"[6, 5, 6, 6]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
2074,BMqBvRPDhX,"[6, 5, 5, 8]",Reject,4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
2075,BOQpRtI4F5,"[5, 8, 6, 8]",Accept (Poster),5.0464206,4.247649669647217,6.120803117752075,6.775958561897278,7.244851458072662
2076,BPAZ6yW3K7,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
2077,BPQMd2gTYI,"[6, 3, 6, 6, 1]",Reject,3.3600643,2.8190606832504272,4.070400595664978,4.681342005729675,5.179727685451507
2078,BPgK5XW1Nb,"[8, 8, 10]",Accept (Oral),4.4802523,2.531749427318573,6.7044917345047,8.066482543945312,8.600523948669434
2079,BPyNGmM3jy,"[1, 3, 5, 5]",Withdrawn,2.7797863,2.241215765476227,3.3901806473731995,4.027892196178437,4.422952055931091
2080,BQfAqi3Xq3,"[3, 3, 5, 3, 6]",Withdrawn,3.5303292,3.1678898334503174,3.9986771941184998,4.484141147136689,4.788042199611662
2081,BQgAToASdX,"[5, 5, 3, 3]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
2082,BQwsRy1h3U,"[6, 6, 6, 6, 6]",Accept (Poster),5.8540154,5.680099964141846,6.057907819747925,6.27791041135788,6.392988431453705
2083,BRDqmYU8A0,"[5, 5, 6, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2084,BRdYYyrAOR,"[5, 5, 3, 8]",Reject,3.9040842,3.136041045188904,4.8140212297439575,5.604792296886444,6.036530375480652
2085,BSBZCa6N3E,"[6, 5, 6, 3]",Reject,4.2016606,3.7339858412742615,4.8306015729904175,5.264321827888489,5.64953248500824
2086,BSGQHpGI1Q,"[3, 1, 5, 3]",Reject,2.5237575,2.073573648929596,3.0573043823242188,3.572347986698151,3.902028274536132
2087,BSsyY29bcl,"[5, 5, 6, 5, 8]",Reject,5.1597943,4.799147367477417,5.6342350244522095,6.064514303207398,6.328306031227112
2088,BTOdzCzSRg,"[8, 8, 5, 8, 5]",Accept (Poster),5.5158362,4.919978141784668,6.332996249198914,6.874293422698975,7.229134964942932
2089,BTk1hNuIPq,"[8, 3, 3, 5]",Reject,3.4210484,2.710260570049286,4.269658803939819,5.0333188533782955,5.604527473449707
2090,BTr3PSlT0T,"[3, 3, 3, 6]",Withdrawn,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
2091,BUDLe7NIjQ,"[3, 5, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
2092,BUEQlOwGMY,"[6, 5, 5, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2093,BUElLMIyOt,"[3, 5, 5, 3]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
2094,BUQLiu4VA8,"[3, 6, 6, 3]",Withdrawn,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
2095,BUj9VSCoET,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
2096,BUpdp5gETF,"[1, 3, 3, 3]",Withdrawn,2.2493498,1.9458217024803162,2.615500807762146,2.9974044024944306,3.2781222283840177
2097,BV84FICIAM,"[5, 5, 5, 5]",Reject,4.772791,4.560677409172058,5.051960229873657,5.29697425365448,5.459376692771912
2098,BVACdtrPsh,"[3, 3, 3, 3]",Reject,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
2099,BVCGTsgpOS,"[8, 3, 3]",Reject,2.6537683,1.7776553928852081,3.727410912513733,4.584538447856903,5.367386424541474
2100,BVsFp5rQxd,"[3, 5, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
2101,BW8O4wHgbo,"[3, 3, 3, 3]",Reject,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
2102,BWMZKHTA9M,"[3, 6, 3, 5, 6, 1]",Reject,3.3450713,2.845910370349884,3.9212778210639954,4.494916689395905,4.866394162178039
2103,BWS5gVjgeY,"[6, 8, 6, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
2104,BWU6Xl1nD3,"[5, 8, 5, 6]",Reject,4.8294024,4.2226722240448,5.606793999671936,6.151650786399842,6.56927456855774
2105,BWYR9rfGOU,"[3, 3, 6, 5]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
2106,BWuBDdXVnH,"[5, 6, 8, 6]",Accept (Poster),5.1943626,4.664309501647949,5.962571859359741,6.458558261394501,6.760862219333648
2107,BXMoS69LLR,"[3, 5, 5, 5]",Reject,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
2108,BYWVwmbqwK,"[5, 5, 5, 5]",Reject,4.772791,4.560677409172058,5.051960229873657,5.29697425365448,5.459376692771912
2109,BYoN2c0o6M,"[3, 5, 3, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
2110,BYwdia04ZA,"[5, 5, 5]",Reject,4.5067363,4.285528063774109,4.988139390945435,5.326683223247528,5.563210189342499
2111,BZQmpsuW7D,"[6, 3, 6, 8]",Reject,3.9870746,3.1529693007469177,5.073744773864746,5.784754359722138,6.241669917106627
2112,BZWssJoYEv,"[6, 6, 5, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2113,BZYIEw4mcY,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
2114,BZr41xSleC,"[5, 6, 3, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
2115,BZrSCv2SBq,"[6, 6, 8]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
2116,BZwXMqu4zG,"[6, 6, 6, 6, 6]",Accept (Poster),5.8540154,5.680099964141846,6.057907819747925,6.27791041135788,6.392988431453705
2117,BZz6Zb4bwa,"[6, 3, 3]",Withdrawn,2.9991925,2.40428227186203,3.74933397769928,4.35474306344986,4.7891904473304745
2118,BaMkS6E2Du,"[6, 5, 5, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2119,BapOwAzicb,"[6, 3, 6, 6]",Reject,4.313849,3.78323233127594,5.027570009231567,5.5490027427673345,5.957875716686249
2120,Bb1ddVX8rL,"[5, 3, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
2121,BbYu1wLwmj,"[3, 6, 6, 3]",Reject,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
2122,BbZy8nI1si,"[3, 6, 8, 6]",Accept (Poster),3.9870746,3.1529693007469177,5.073744773864746,5.784754359722138,6.241669917106627
2123,Bc15z5RrLo,"[3, 6, 6, 3]",Reject,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
2124,BcYt84rcKq,"[6, 8, 5, 6]",Accept (Poster),5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
2125,Bd2wAQZxJW,"[3, 5, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
2126,BdPbmgJ2jo,"[3, 6, 8, 5]",Reject,3.807788,2.976205050945282,4.847975373268127,5.51959331035614,5.955540764331817
2127,Bdhro9gxuF,"[5, 3, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
2128,BdmVgLMvaf,"[5, 8, 8, 5]",Accept (Poster),4.6198516,3.753247559070587,5.70958948135376,6.410763442516327,6.8123695850372314
2129,BeOEmnmyFu,"[3, 3, 3, 1]",Withdrawn,2.2493498,1.9458217024803162,2.615500807762146,2.9974044024944306,3.2781222283840177
2130,BeT8QvxCk2,"[3, 5, 5, 6, 5]",Reject,4.3607025,4.051442623138428,4.776873588562012,5.145918405056,5.379910373687744
2131,BefqqrgdZ1,"[3, 6, 1, 1]",Withdrawn,2.0297282,1.4766267538070679,2.703752279281616,3.3761879563331605,3.8267031610012046
2132,BegT6Y00Rm,"[5, 5, 8]",Reject,4.088619,3.125926196575165,5.254464030265808,6.030110645294189,6.492677962779998
2133,BehxaBcSML,"[5, 5, 6]",Reject,4.6203294,4.219496726989746,5.241942286491394,5.657244181632995,6.024386322498321
2134,BfH7rtJe1L,"[3, 3, 3]",Withdrawn,2.7784371,2.518460690975189,3.086484909057617,3.4393401503562933,3.6716650426387787
2135,BfI0D1ci9r,"[1, 3, 1, 5, 3]",Reject,2.2228708,1.7982602715492249,2.700509786605835,3.2134510695934297,3.5193036139011378
2136,BfNylgbDuy,"[3, 5, 5, 5]",Reject,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
2137,BfQNrKJMXq,"[6, 5, 3, 5]",Withdrawn,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
2138,BfUDZGqCAu,"[6, 8, 6]",Accept (Poster),5.0006194,4.299403548240662,6.106971025466919,6.735964620113373,7.100876700878143
2139,BfUugGfBE5,"[8, 6, 6]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
2140,Bff9RniI03,"[5, 6, 5, 8, 5]",Reject,5.0797267,4.649394392967224,5.627130389213562,6.012225019931793,6.320018923282622
2141,BgYbk6ZmeX,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
2142,BgcapX9ers,"[5, 3, 6, 6]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
2143,BgvAzuCfHc,"[3, 5, 3, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
2144,BgxsmpVoOX,"[8, 6, 8, 8]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
2145,Bgz3okeZ7H,"[3, 6, 8, 8]",Reject,3.8912344,2.8236597776412964,5.095962762832642,5.983442521095276,6.495094609260558
2146,BhBVAC5i2T,"[6, 6, 5, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2147,BhECSDSkAE,"[3, 5, 3]",Withdrawn,3.0884929,2.6796759963035583,3.6518189907073975,4.122314035892487,4.452548682689667
2148,Bi1083wNPb,"[3, 3, 3, 3, 3]",Withdrawn,2.9120462,2.7348225712776184,3.1082499623298645,3.3234203457832336,3.460177594423294
2149,BipgUWZWNi,"[3, 5, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
2150,BiymAD5ETK,"[3, 3, 5, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
2151,BjZP3fTlVg,"[3, 3, 3]",Withdrawn,2.7784371,2.518460690975189,3.086484909057617,3.4393401503562933,3.6716650426387787
2152,BjaHYhr7VS,"[5, 3, 5, 6]",Withdrawn,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
2153,Bjerq2n9h3,"[5, 3, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
2154,Bjq4W7P2Us,"[8, 8, 6, 6]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
2155,Bk13Qfu8Ru,"[8, 5, 5, 10]",Accept (Spotlight),4.1214194,2.904264271259308,5.475147724151611,6.446333599090576,7.068631160259247
2156,BkJrXT3e5T,"[3, 5, 5, 6, 5]",Reject,4.3607025,4.051442623138428,4.776873588562012,5.145918405056,5.379910373687744
2157,BkLLtZX7AZ,"[5, 1, 3, 3]",Withdrawn,2.5237575,2.073573648929596,3.0573043823242188,3.572347986698151,3.902028274536132
2158,BkR4QG4azn,"[5, 6, 6, 5, 6]",Reject,5.346725,5.117403984069824,5.631050109863281,5.88756160736084,6.027328622341155
2159,BkeJro1xps,"[3, 3, 8, 3]",Withdrawn,2.908685,2.182676672935486,3.7778136134147644,4.571485233306885,4.922464096546173
2160,BkftcwIVmR,"[5, 6, 6, 5]",Accept (Poster),5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2161,BksqWM8737,"[6, 6, 6, 8]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
2162,BkvjVqk461,"[3, 3, 3, 5, 5]",Withdrawn,3.5011332,3.1686909794807434,3.8752442002296448,4.237922787666321,4.526575672626495
2163,BkwCrIsTbR,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
2164,Bl3e8HV9xW,"[6, 5, 6, 8]",Accept (Poster),5.1943626,4.664309501647949,5.962571859359741,6.458558261394501,6.760862219333648
2165,BlSIKSPhfz,"[6, 6, 6, 6, 6]",Accept (Poster),5.8540154,5.680099964141846,6.057907819747925,6.27791041135788,6.392988431453705
2166,BltNzMweBY,"[5, 5, 5, 6]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
2167,BltaWJZMeR,"[1, 3, 6, 3, 3]",Withdrawn,2.69821,2.193398177623749,3.2302711606025696,3.707513701915741,4.062531495094299
2168,BlzBcWYmdB,"[3, 6, 6, 5]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
2169,BmG88rONaU,"[8, 8, 8, 6]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
2170,BmYzoPppij,"[3, 1, 6]",Withdrawn,2.2037365,1.4955449104309082,3.063212513923645,3.8781910836696634,4.3227606177330005
2171,Bmzv2Gch9v,"[8, 8, 5, 6]",Accept (Poster),5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
2172,BnYJdouhkp,"[6, 6, 8, 5, 5, 5]",Withdrawn,5.398308,5.093893051147461,5.749266982078552,6.106237292289734,6.341041231155395
2173,Bo5eKnJPML,"[8, 3, 5, 6]",Reject,3.8525686,3.0395899415016174,4.861469864845276,5.5386690378189085,6.012136006355286
2174,Bo62NeU6VF,"[8, 8, 8, 8]",Accept (Oral),7.4636965,7.318137884140015,7.926815152168274,8.189265179634095,8.390932655334472
2175,BoRmf8wDZ7,"[5, 6, 6, 5, 6, 3]",Reject,4.8101664,4.497156620025635,5.1677058935165405,5.513228070735932,5.7352459192276
2176,BoXyYnpUTh,"[6, 3, 6, 5, 6]",Reject,4.6258526,4.230671048164368,5.120754599571228,5.519415998458863,5.825995957851409
2177,BomQa84efw,"[6, 5, 3, 5, 8]",Reject,4.3067155,3.7230913043022156,5.049518942832947,5.626392066478729,6.026911509037018
2178,Bon3TPZOG0,"[3, 6, 3]",Withdrawn,3.0030959,2.3579264879226685,3.7868045568466187,4.391906952857971,4.842833602428436
2179,Bp0HBaMNRl,"[8, 5, 8, 6]",Accept (Poster),5.0464206,4.247649669647217,6.120803117752075,6.775958561897278,7.244851458072662
2180,Bp2axGAs18,"[5, 8, 6, 3, 5]",Reject,4.3750677,3.8589730858802795,5.079977869987488,5.679072487354279,5.955660629272461
2181,BpDa4YTKtO,"[8, 6, 3, 3]",Reject,3.4232593,2.664216458797455,4.363024473190308,5.148177313804627,5.623712682723999
2182,BpIbnXWfhL,"[8, 6, 5]",Accept (Poster),4.335144,3.3069896697998047,5.577729344367981,6.356928217411041,6.757538092136383
2183,BpKbKeY0La,"[6, 5, 5, 3, 6]",Withdrawn,4.5386887,4.2045851945877075,4.948230624198914,5.3621529817581175,5.620025610923767
2184,BpfsxFqhGa,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
2185,Bpn8q40n1n,"[6, 6, 6, 8, 6]",Accept (Poster),5.9443555,5.6495667695999146,6.343307733535767,6.66053239107132,6.945418274402618
2186,BpyHIrpUOL,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
2187,Bq3fEAGXUL,"[5, 6, 5]",Reject,4.6582484,4.282076358795166,5.256234645843506,5.651664543151855,5.90214295387268
2188,BqbeJzN9Ie,"[3, 5, 3, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
2189,BqtoARyz7Y,"[6, 8, 6, 5, 3]",Accept (Poster),4.5290656,3.995880961418152,5.236850619316101,5.7363619923591616,6.13591765165329
2190,Br42izY8eU,"[6, 5, 5, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2191,BrqFB8Nl7e,"[3, 3, 6, 3]",Withdrawn,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
2192,BsQTw0uPDX,"[3, 6, 8, 5]",Withdrawn,3.807788,2.976205050945282,4.847975373268127,5.51959331035614,5.955540764331817
2193,BszvEXQyLM,"[3, 5, 6, 3]",Withdrawn,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
2194,Bt1vnCnAVS,"[5, 8, 6, 6]",Accept (Poster),5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
2195,BuBBRn0zFD,"[5, 6, 3, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
2196,BvMuyqPvk1,"[5, 3, 5]",Withdrawn,3.5910006,3.1370299458503723,4.210055232048035,4.655126166343689,4.971946275234222
2197,BvQkjCnXXr,"[5, 5, 5, 3]",Reject,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
2198,BvlaNTMl7P,"[3, 5, 5, 6]",Withdrawn,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
2199,Bvqsas4TYX,"[3, 3, 5, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
2200,BwGeIhGPgn,"[3, 5, 5, 3]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
2201,BwQUo5RVun,"[3, 3, 3, 3]",Reject,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
2202,BwR8t91yqh,"[6, 6, 8]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
2203,Bwhd7GUyHH,"[3, 3, 6, 5]",Withdrawn,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
2204,BwlEfAhUVX,"[5, 6, 5, 5, 3]",Reject,4.3607025,4.051442623138428,4.776873588562012,5.145918405056,5.379910373687744
2205,Bx5kcMkb8l,"[3, 3, 3]",Withdrawn,2.7784371,2.518460690975189,3.086484909057617,3.4393401503562933,3.6716650426387787
2206,BxBt8WLfqE,"[5, 6, 5, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
2207,BxLK1M1f8T,"[6, 3, 5, 6]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
2208,BxQkDog4ti,"[6, 6, 6]",Accept (Poster),5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
2209,ByCV9xWfNK,"[6, 6, 6, 8, 6, 6]",Accept (Poster),6.0408735,5.7926188707351685,6.303881645202637,6.639140605926514,6.796040272712707
2210,ByLO7p0oCF,"[3, 3, 3]",Withdrawn,2.7784371,2.518460690975189,3.086484909057617,3.4393401503562933,3.6716650426387787
2211,BydkbNH0gj,"[5, 5, 6, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
2212,Bz6eAiOjrI,"[8, 3, 5, 5, 6]",Reject,4.4035716,3.8728267550468445,5.098087549209595,5.665155720710755,5.910669386386871
2213,Bz9wjvToCS,"[5, 5, 6, 3, 3]",Withdrawn,3.8683865,3.4796080589294434,4.345699667930603,4.767365407943726,5.094670987129211
2214,BzVJOqwBka,"[6, 6, 5]",Reject,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
2215,BzljpHVfmX,"[3, 5, 5, 3]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
2216,Bzro1bgkTQ,"[6, 3, 5, 6, 6]",Reject,4.625818,4.216618061065674,5.119425296783447,5.550101864337921,5.895586431026459
2217,BzsjHiBfLk,"[8, 8, 6, 5]",Accept (Poster),5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
2218,BzvVaj78Jv,"[6, 5, 6, 3]",Reject,4.2016606,3.7339858412742615,4.8306015729904175,5.264321827888489,5.64953248500824
2219,C06kww3Qky,"[5, 5, 8, 5]",Accept (Poster),4.600383,3.987775981426239,5.3528783321380615,5.963261282444,6.3199099659919735
2220,C0Boqhem9u,"[3, 8, 5, 3, 3]",Reject,3.4278092,2.8931065797805786,4.136985182762146,4.750508952140808,5.2100559830665585
2221,C0HDYvGwol,"[6, 6, 5, 6, 5]",Reject,5.343306,5.123892903327942,5.625424742698669,5.896900022029877,6.086391282081604
2222,C0Ubo0XBPn,"[5, 6, 5, 5]",Withdrawn,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
2223,C1E0Oo5qgK,"[3, 6, 3, 3, 6]",Withdrawn,3.6179044,3.1829864978790283,4.123908877372742,4.631776452064515,5.001816070079803
2224,C1Wp4ubvXZ,"[5, 6, 6, 6, 5]",Reject,5.3570285,5.152526259422302,5.6212557554244995,5.90715606212616,6.07269971370697
2225,C1wSR50nYf,"[3, 5, 6]",Withdrawn,3.6068034,2.9698185324668884,4.387538313865662,5.000231087207794,5.459150600433349
2226,C25SgeXWjE,"[3, 8, 6, 8]",Accept (Poster),3.8673654,2.8544410467147827,5.16420304775238,5.94938679933548,6.532172214984894
2227,C2uViDZmNp,"[3, 5, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
2228,C33p2CNOQ8,"[8, 5, 8, 3]",Reject,3.7693484,2.689280092716217,5.000902891159058,5.902876019477844,6.396620655059814
2229,C3TrHWanh5,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
2230,C45YqeBDUM,"[6, 5, 6, 10, 8, 5, 8]",Accept (Poster),5.8332534,5.3437278270721436,6.432774662971497,6.968985509872437,7.355619060993194
2231,C4H45A9cZa,"[5, 3, 6, 6]",Withdrawn,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
2232,C4q5R6XbJ6,"[6, 5, 5]",Withdrawn,4.6203294,4.219496726989746,5.241942286491394,5.657244181632995,6.024386322498321
